"lga","lga_ward","facilityName","facilityType","ownership","stateCode","lgaCode","facilityTypeCode","ownershipCode","facilityNoCode"
"LAGOS ISLAND","City hall","First Bank Of Nigeria Staff Clinic","Primary","Private",24,14,1,2,"0031"
"LAGOS ISLAND","City hall","Marina Medical Services Ltd","Secondary","Private",24,14,2,2,"0032"
"LAGOS ISLAND","City hall","Dr Kehinde Ajayi's Clinic","Primary","Private",24,14,1,2,"0033"
"LAGOS ISLAND","City hall","Shell Petroleum Development Company Hospital","Secondary","Private",24,14,2,2,"0034"
"LAGOS ISLAND","City hall","General Hospital, Lagos","Secondary","Public",24,14,2,1,"0035"
"LAGOS ISLAND","City hall","Salvation Army Clinic","Primary","Private",24,14,1,2,"0036"
"LAGOS ISLAND","City hall","Cathedral Church of Christ Clinic","Primary","Private",24,14,1,2,"0037"
"LAGOS ISLAND","Massey Street Ward","Jibod Clinic","Primary","Private",24,14,1,2,"0038"
"LAGOS ISLAND","Massey Street Ward","Massey Str. Children’s Hospital","Secondary","Public",24,14,2,1,"0039"
"LAGOS ISLAND","Massey Street Ward","Good Faith Clinic","Secondary","Private",24,14,2,2,"0040"
"LAGOS ISLAND","Onikan","Tiwadola Clinic","Primary","Private",24,14,1,2,"0041"
"LAGOS ISLAND","Onikan","The Health Arena Hospital","Secondary","Private",24,14,2,2,"0042"
"LAGOS ISLAND","Onikan","Omni Medical Centre","Secondary","Private",24,14,2,2,"0043"
"LAGOS ISLAND","Onikan","Hanoba Medical Centre","Secondary","Private",24,14,2,2,"0044"
"LAGOS ISLAND","Onikan","Tmac Specialist Hospital","Secondary","Private",24,14,2,2,"0045"
"LAGOS ISLAND","Onikan","Hope Done Clinic","Primary","Private",24,14,1,2,"0046"
"LAGOS ISLAND","Onikan","Medical & Dental Consultant Service","Primary","Private",24,14,1,2,"0047"
"LAGOS ISLAND","Onikan","Osagie Dental Clinic","Primary","Private",24,14,1,2,"0048"
"LAGOS ISLAND","Onikan","Damian Dental Clinic","Primary","Private",24,14,1,2,"0049"
"LAGOS ISLAND","Onikan","T B S Dental Clinic","Primary","Private",24,14,1,2,"0050"
"LAGOS ISLAND","Onikan","Onikan Health Center","Secondary","Public",24,14,2,1,"0051"
"LAGOS ISLAND","Onikan","Our Saviour's Church Clinic","Primary","Private",24,14,1,2,"0052"
"LAGOS ISLAND","Onikan","Pike Medical Clinic","Primary","Private",24,14,1,2,"0053"
"LAGOS ISLAND","Onikan","Premann Medical Centre","Primary","Private",24,14,1,2,"0054"
"LAGOS ISLAND","Onikan","Iraye Specialist Dental Clinic","Primary","Private",24,14,1,2,"0055"
"LAGOS ISLAND","Onikan","Maja Hospital","Primary","Private",24,14,1,2,"0056"
"LAGOS ISLAND","Onikan","Health-Light Clinic","Secondary","Private",24,14,2,2,"0057"
"LAGOS ISLAND","Onikan","Nuklius Specialist Clinic","Primary","Private",24,14,1,2,"0058"
"LAGOS ISLAND","Onikan","La-Peak Medical Centre","Primary","Private",24,14,1,2,"0059"
"LAGOS ISLAND","Epetedo","Mayowa Hospital","Secondary","Private",24,14,2,2,"0060"
"LAGOS ISLAND","Epetedo","De-Beta (B) Clinic","Primary","Private",24,14,1,2,"0061"
"LAGOS ISLAND","Epetedo","Cottage Medical Clinic","Primary","Private",24,14,1,2,"0062"
"LAGOS ISLAND","Epetedo","Yide Medical Centre","Primary","Private",24,14,1,2,"0063"
"LAGOS ISLAND","Epetedo","Evans Clinic And Maternity Centre","Primary","Private",24,14,1,2,"0064"
"LAGOS ISLAND","Epetedo","Roland Hospital","Primary","Private",24,14,1,2,"0065"
"LAGOS ISLAND","Epetedo","Labson Specialist Clinic","Primary","Private",24,14,1,2,"0066"
"LAGOS ISLAND","Epetedo","Sadiq Memorial Clinic","Primary","Private",24,14,1,2,"0067"
"LAGOS ISLAND","Epetedo","Ikram Clinic","Primary","Private",24,14,1,2,"0068"
"LAGOS ISLAND","Epetedo","Fehintola Royal Consulting Medical","Primary","Private",24,14,1,2,"0069"
"LAGOS ISLAND","Epetedo","Juli Sam Clinic","Primary","Private",24,14,1,2,"0070"
"LAGOS ISLAND","Epetedo","Best Care Clinic","Secondary","Private",24,14,2,2,"0071"
"LAGOS ISLAND","Epetedo","BMH Clinic","Secondary","Private",24,14,2,2,"0072"
"LAGOS ISLAND","Epetedo","Rab Clinic","Primary","Private",24,14,1,2,"0073"
"LAGOS ISLAND","Epetedo","Sura PHC","Primary","Public",24,14,1,1,"0074"
"LAGOS ISLAND","Epetedo","Oko Awo PHC","Primary","Public",24,14,1,1,"0075"
"LAGOS ISLAND","Epetedo","Ita Faji HP","Primary","Public",24,14,1,1,"0076"
"LAGOS ISLAND","Epetedo","Tajudin Oluti Hp","Primary","Public",24,14,1,1,"0077"
"LAGOS MAINLAND","Abule Ijesha","Military Hospital","Tertiary","Public",24,15,3,1,"0001"
"LAGOS MAINLAND","Abule Ijesha","Alli Daodu PHC","Primary","Public",24,15,1,1,"0002"
"LAGOS MAINLAND","Abule Ijesha","Federal Neuro Psychiatric Hospital","Tertiary","Public",24,15,3,1,"0003"
"LAGOS MAINLAND","Abule Ijesha","Infectious Diseases Hospital(mainland Hospital","Secondary","Public",24,15,2,1,"0004"
"LAGOS MAINLAND","Abule-nla","Abule Nla PHC","Primary","Public",24,15,1,1,"0005"
"LAGOS MAINLAND","Adekunle","Aiyetoro  PHC","Primary","Public",24,15,1,1,"0006"
"LAGOS MAINLAND","Aderupoko","Total Victory Convalescent Home","Primary","Private",24,15,1,2,"0007"
"LAGOS MAINLAND","Alagomeji","The Acme clinic","Primary","Private",24,15,1,2,"0008"
"LAGOS MAINLAND","Alagomeji","Ejiwunmi Clinic","Primary","Private",24,15,1,2,"0009"
"LAGOS MAINLAND","Alagomeji","Lobel Hospital","Primary","Private",24,15,1,2,"0010"
"LAGOS MAINLAND","Alagomeji","Noble Hospital","Secondary","Private",24,15,2,2,"0011"
"LAGOS MAINLAND","Alagomeji","Preferred Physiotheraphy & Wellness Clinic","Primary","Private",24,15,1,2,"0012"
"LAGOS MAINLAND","Alagomeji","St Paul Catholic Church Maternity","Primary","Private",24,15,1,2,"0013"
"LAGOS MAINLAND","Alagomeji","May Field Medical Clinic","Primary","Private",24,15,1,2,"0014"
"LAGOS MAINLAND","Alobal Desalu","Ore-Ofe Hospital","Primary","Private",24,15,1,2,"0015"
"LAGOS MAINLAND","Araromi Okobaba","Dunik Medical Centre","Primary","Private",24,15,1,2,"0016"
"LAGOS MAINLAND","Araromi Okobaba","Redeemed Maternity Home","Primary","Private",24,15,1,2,"0017"
"LAGOS MAINLAND","Botanical Gardens","Brickfield Medical Centre","Secondary","Private",24,15,2,2,"0018"
"LAGOS MAINLAND","Botanical Gardens","Healing Touch Royal Clinic","Primary","Private",24,15,1,2,"0019"
"LAGOS MAINLAND","Botanical Gardens","Imperial Hospital","Secondary","Private",24,15,2,2,"0020"
"LAGOS MAINLAND","Botanical Gardens","Awe Medical Centre","Primary","Private",24,15,1,2,"0021"
"LAGOS MAINLAND","Botanical Gardens","Cavetac Dental Clinic","Primary","Private",24,15,1,2,"0022"
"LAGOS MAINLAND","Botanical Gardens","Gaurds  Mark Company Clinic","Primary","Private",24,15,1,2,"0023"
"LAGOS MAINLAND","Botanical Gardens","Good Seed Clinics","Primary","Private",24,15,1,2,"0024"
"LAGOS MAINLAND","Botanical Gardens","Ibare Specialist Clinic","Primary","Private",24,15,1,2,"0025"
"LAGOS MAINLAND","Botanical Gardens","Merista Clinic","Primary","Private",24,15,1,2,"0026"
"LAGOS MAINLAND","Botanical Gardens","Remi & Remi Memorial Specialist Clinic","Primary","Private",24,15,1,2,"0027"
"LAGOS MAINLAND","Botanical Gardens","Townsend Clinic Practice Of Surgery","Primary","Private",24,15,1,2,"0028"
"LAGOS MAINLAND","Freeman/ Glover","Almat Medical Centre","Secondary","Private",24,15,2,2,"0029"
"LAGOS MAINLAND","Freeman/ Glover","Bidson Skin Clinic","Primary","Private",24,15,1,2,"0030"
"LAGOS MAINLAND","Freeman/ Glover","Mount Sinai Hospital","Secondary","Private",24,15,2,2,"0031"
"LAGOS MAINLAND","Freeman/ Glover","Simson PHC","Primary","Public",24,15,1,1,"0032"
"LAGOS MAINLAND","Freeman/ Glover","St. Ken Clinic","Primary","Private",24,15,1,2,"0033"
"LAGOS MAINLAND","Freeman/ Glover","St. Stephen Hospital","secondary","Private",24,15,2,2,"0034"
"LAGOS MAINLAND","Freeman/ Glover","The Rock Dental Centre","Primary","Private",24,15,1,2,"0035"
"LAGOS MAINLAND","Freeman/ Glover","Crescent Medical Clinic","Primary","Private",24,15,1,2,"0036"
"LAGOS MAINLAND","Freeman/ Glover","Our Lady's Specialist Clinic","Primary","Private",24,15,1,2,"0037"
"LAGOS MAINLAND","Harvey","Action Health Incorporated Clinic","Primary","Private",24,15,1,2,"0038"
"LAGOS MAINLAND","Harvey","Agbonmagbe Olumide Memorial Specialist Hospital","Secondary","Private",24,15,2,2,"0039"
"LAGOS MAINLAND","Harvey","Amazing Health-Care Clinic","Primary","Private",24,15,1,2,"0040"
"LAGOS MAINLAND","Harvey","Clinical Research Centre( NIMR)","Secondary","Public",24,15,2,1,"0041"
"LAGOS MAINLAND","Harvey","D Lawrence Clinic & Maternity home","Primary","Private",24,15,1,2,"0042"
"LAGOS MAINLAND","Harvey","De St Mary's Children's Clinic","Primary","Private",24,15,1,2,"0043"
"LAGOS MAINLAND","Harvey","De-Best Convalescent Home","Primary","Private",24,15,1,2,"0044"
"LAGOS MAINLAND","Harvey","Farri Specialist Hospital","Secondary","Private",24,15,2,2,"0045"
"LAGOS MAINLAND","Harvey","Hallmac Clinic","Primary","Private",24,15,1,2,"0046"
"LAGOS MAINLAND","Harvey","Harvey Road General Hospital","Secondary","Public",24,15,2,1,"0047"
"LAGOS MAINLAND","Harvey","Integrated Medical Services","Primary","Private",24,15,1,2,"0048"
"LAGOS MAINLAND","Harvey","Marien Clinic","Primary","Private",24,15,1,2,"0049"
"LAGOS MAINLAND","Harvey","Oba Salami PHC","Primary","Public",24,15,1,1,"0050"
"LAGOS MAINLAND","Harvey","Patmos Clinic","Primary","Private",24,15,1,2,"0051"
"LAGOS MAINLAND","Harvey","St Dominion Clinic","Primary","Private",24,15,1,2,"0052"
"LAGOS MAINLAND","Harvey","tares Hospital","Primary","Private",24,15,1,2,"0053"
"LAGOS MAINLAND","Makoko","Barry International Medical Centre","Primary","Private",24,15,1,2,"0054"
"LAGOS MAINLAND","Makoko","Olayemi Convalescent Home","Primary","Private",24,15,1,2,"0055"
"LAGOS MAINLAND","Makoko","Makoko Maternity Home","Primary","Private",24,15,1,2,"0056"
"LAGOS MAINLAND","Makoko","Pat-Toria Clinic","Primary","Private",24,15,1,2,"0057"
"LAGOS MAINLAND","Makoko","St Martin DE Porres Maternity Centre","Primary","Private",24,15,1,2,"0058"
"LAGOS MAINLAND","Ojo Oniyun","Federal medical centre","Secondary","Private",24,15,2,2,"0059"
"LAGOS MAINLAND","Ojo Oniyun","First Health Specialist Clinic","Primary","Private",24,15,1,2,"0060"
"LAGOS MAINLAND","Ojo Oniyun","Idera Hospital-Ebute Metta","Primary","Private",24,15,1,2,"0061"
"LAGOS MAINLAND","Ojo Oniyun","M O Oni Maternity Home","Primary","Private",24,15,1,2,"0062"
"LAGOS MAINLAND","Ojo Oniyun","Ondo West PHC","Primary","Public",24,15,1,1,"0063"
"LAGOS MAINLAND","Ojo Oniyun","Watershed Hospital","Primary","Private",24,15,1,2,"0064"
"LAGOS MAINLAND","Okobaba","Ansar-Ud-Deen Clinic","Primary","Private",24,15,1,2,"0065"
"LAGOS MAINLAND","Okobaba","Ebute-Metta comprehensive Health centre","Secondary","Private",24,15,2,2,"0066"
"LAGOS MAINLAND","Okobaba","Eunibos Clinic","Primary","Private",24,15,1,2,"0067"
"LAGOS MAINLAND","Okobaba","Kuba Hospital","Secondary","Private",24,15,2,2,"0068"
"LAGOS MAINLAND","Onike Oyadiran","Asman Dental Clinic","Primary","Private",24,15,1,2,"0069"
"LAGOS MAINLAND","Onike Oyadiran","Baptist Church Clinic","Primary","Private",24,15,1,2,"0070"
"LAGOS MAINLAND","Onike Oyadiran","First Divine Clinic","Primary","Private",24,15,1,2,"0071"
"LAGOS MAINLAND","Onike Oyadiran","Gold Cross Hospital","Primary","Private",24,15,1,2,"0072"
"LAGOS MAINLAND","Onike Oyadiran","Good Mercs Clinic","Primary","Private",24,15,1,2,"0073"
"LAGOS MAINLAND","Onike Oyadiran","Hoare's Memorial Methodist Cathedral Clinic","Primary","Private",24,15,1,2,"0074"
"LAGOS MAINLAND","Onike Oyadiran","Jenetta Clinic","Primary","Private",24,15,1,2,"0075"
"LAGOS MAINLAND","Onike Oyadiran","Logemo Clinic","Primary","Private",24,15,1,2,"0076"
"LAGOS MAINLAND","Onike Oyadiran","Magdalen Hospital","Primary","Private",24,15,1,2,"0077"
"LAGOS MAINLAND","Onike Oyadiran","Patela Hospital","Secondary","Private",24,15,2,2,"0078"
"LAGOS MAINLAND","Onike Oyadiran","St Luke's Hospital","Secondary","Private",24,15,2,2,"0079"
"LAGOS MAINLAND","Onike Oyadiran","Tabade Clinic","Primary","Private",24,15,1,2,"0080"
"LAGOS MAINLAND","Onike Oyadiran","Vones Specialist Hospital","Secondary","Private",24,15,2,2,"0081"
"LAGOS MAINLAND","Onike Oyadiran","Yaba Baptist Church Clinic","Primary","Private",24,15,1,2,"0082"
"LAGOS MAINLAND","Onike Oyadiran","NSPMC Hospital","Primary","Private",24,15,1,2,"0083"
"LAGOS MAINLAND","Onike Oyadiran","St Perpetua Clinic","Primary","Private",24,15,1,2,"0084"
"LAGOS MAINLAND","Onike Oyadiran","Uzondu Medical Centre","Primary","Private",24,15,1,2,"0085"
"LAGOS MAINLAND","Otto","Otto PHC","Primary","Public",24,15,1,1,"0086"
"LAGOS MAINLAND","Otto","Peace  clinic","Primary","Private",24,15,1,2,"0087"
"LAGOS MAINLAND","Oyingbo","Diocese  of Anglican church hospital","Primary","Private",24,15,1,2,"0088"
"LAGOS MAINLAND","Salami/Bayewunmi","Dajuta Clinic & Maternity Home","Primary","Private",24,15,1,2,"0089"
"LAGOS MAINLAND","Salami/Bayewunmi","Iwaya PHC","Primary","Public",24,15,1,1,"0090"
"LAGOS MAINLAND","Salami/Bayewunmi","First Royal Medical Clinic","Primary","Private",24,15,1,2,"0091"
"LAGOS MAINLAND","Salami/Bayewunmi","Mount Horeb Maternity Home","Primary","Private",24,15,1,2,"0092"
"MUSHIN","Alafia","Saltak Convalescent Home","Primary","Private",24,16,1,2,"0001"
"MUSHIN","Alafia","Chidera Clinic & Maternity Home","Primary","Private",24,16,1,2,"0002"
"MUSHIN","Alafia","Alafia Tayo Maternity","Primary","Private",24,16,1,2,"0003"
"MUSHIN","Alafia","Good Hope Hospital","Primary","Private",24,16,1,2,"0004"
"MUSHIN","Alafia","Charging Cross Clinic","Primary","Private",24,16,1,2,"0005"
"MUSHIN","Alafia","Best Hope Hospital","Primary","Private",24,16,1,2,"0006"
"MUSHIN","Alafia","House of Peace Specialist Clinic","Primary","Private",24,16,1,2,"0007"
"MUSHIN","Alafia","May Hospital","Secondary","Private",24,16,2,2,"0008"
"MUSHIN","Alafia","Phoenix Clinic","Primary","Private",24,16,1,2,"0009"
"MUSHIN","Alafia","Femtab Clinic","Primary","Private",24,16,1,2,"0010"
"MUSHIN","Alafia","Orisegun Medical Centre","Primary","Private",24,16,1,2,"0011"
"MUSHIN","Alafia","Marry-Anne Medical Clinic","Primary","Private",24,16,1,2,"0012"
"MUSHIN","Alafia","Mike - Day Maternity Home","Primary","Private",24,16,1,2,"0013"
"MUSHIN","Alafia","Alatra Divine Nursing Home","Primary","Private",24,16,1,2,"0014"
"MUSHIN","Alafia","Bisi Dental Clinic","Primary","Private",24,16,1,2,"0015"
"MUSHIN","Alafia","Hammed Convalescent Centre","Primary","Private",24,16,1,2,"0016"
"MUSHIN","Alafia","General Hospital Mushin","Secondary","Public",24,16,2,1,"0017"
"MUSHIN","Alafia","Isolo Rd PHC","Primary","Public",24,16,1,1,"0018"
"MUSHIN","Alafia","God's Grace Convalescent Home","Primary","Private",24,16,1,2,"0019"
"MUSHIN","Alafia","Legend Hospital & Maternity","Primary","Private",24,16,1,2,"0020"
"MUSHIN","Alafia","Lorret Maternity Home","Primary","Private",24,16,1,2,"0021"
"MUSHIN","Alafia","Rophe Medical Centre","Primary","Private",24,16,1,2,"0022"
"MUSHIN","Alafia","Salvation Clinic & Hospital","Primary","Private",24,16,1,2,"0023"
"MUSHIN","Alafia","Victory Specialist Clinic","Primary","Private",24,16,1,2,"0024"
"MUSHIN","Alafia","Dela Clinic & Maternity Home","Primary","Private",24,16,1,2,"0025"
"MUSHIN","Alafia","Divine Nursing Home","Primary","Private",24,16,1,2,"0026"
"MUSHIN","Alakara","Jagbon Hospital","Primary","Private",24,16,1,2,"0027"
"MUSHIN","Alakara","Continental Hospital","Primary","Private",24,16,1,2,"0028"
"MUSHIN","Alakara","Redemption Medical Clinic","Primary","Private",24,16,1,2,"0029"
"MUSHIN","Alakara","Peniel Specialist Clinic","Primary","Private",24,16,1,2,"0030"
"MUSHIN","Alakara","Kajola PHC","Primary","Public",24,16,1,1,"0031"
"MUSHIN","Atewolara","Merit General clinic","Secondary","Private",24,16,2,2,"0032"
"MUSHIN","Atewolara","Cedar Clinic","Primary","Private",24,16,1,2,"0033"
"MUSHIN","Atewolara","John-Vic Clinic","Primary","Private",24,16,1,2,"0034"
"MUSHIN","Babalosa 1","Regina Mundi Parish Hospital","Primary","Private",24,16,1,2,"0035"
"MUSHIN","Babalosa 1","Olutoba Clinic","Primary","Private",24,16,1,2,"0036"
"MUSHIN","Babalosa 1","Babalosa tands Hospital","Secondary","Private",24,16,2,2,"0037"
"MUSHIN","Babalosa 1","T & S Hospital","Primary","Private",24,16,1,2,"0038"
"MUSHIN","Babalosa 1","Tolajide Nursing Home","Primary","Private",24,16,1,2,"0039"
"MUSHIN","Babalosa 1","The Merit Medical Clinic","Primary","Private",24,16,1,2,"0040"
"MUSHIN","Babalosa 2","Abisat Convalescent Health Centre","Primary","Private",24,16,1,2,"0041"
"MUSHIN","Babalosa 2","Al-Hameed Convalescent Home","Primary","Private",24,16,1,2,"0042"
"MUSHIN","Babalosa 2","Oluwatobi Convalescent Home","Primary","Private",24,16,1,2,"0043"
"MUSHIN","Babalosa 2","Ogungbaiye PHC","Primary","Public",24,16,1,1,"0044"
"MUSHIN","Babalosa 2","Jimmy Medical Centre","Primary","Private",24,16,1,2,"0045"
"MUSHIN","Idiaraba","St Kizito Clinic (Annex)","Primary","Private",24,16,1,2,"0046"
"MUSHIN","Idiaraba","JOAS Physiotherapy and fitness clinic","Primary","Private",24,16,1,2,"0047"
"MUSHIN","Idiaraba","LordWest hospital & maternity","Secondary","Private",24,16,2,2,"0048"
"MUSHIN","Idiaraba","Igbala Maternity Home","Primary","Private",24,16,1,2,"0049"
"MUSHIN","Idiaraba","Lagos University Teaching Hospital LUTH","Tertiary","Public",24,16,3,1,"0050"
"MUSHIN","Idi oro","BMM Hospital","Primary","Private",24,16,1,2,"0051"
"MUSHIN","Idi oro","Merciful God Nursing Home","Secondary","Private",24,16,2,2,"0052"
"MUSHIN","Ilupeju","May Hospital","Primary","Private",24,16,1,2,"0053"
"MUSHIN","Ilupeju","A-Ilupeju Ear, Nose & Throat Clinic","Primary","Private",24,16,1,2,"0054"
"MUSHIN","Ilupeju","Votai Clinic","Primary","Private",24,16,1,2,"0055"
"MUSHIN","Ilupeju","Labi Hospital","Primary","Private",24,16,1,2,"0056"
"MUSHIN","Ilupeju","Legus Specialist Hospital","Primary","Private",24,16,1,2,"0057"
"MUSHIN","Ilupeju","First Shadrach's Hospital","Primary","Private",24,16,1,2,"0058"
"MUSHIN","Ilupeju","Shigun Hospital & Maternity Home","Primary","Private",24,16,1,2,"0059"
"MUSHIN","Ilupeju","Grace Springs Medical Clinic","Primary","Private",24,16,1,2,"0060"
"MUSHIN","Ilupeju","Sanor Medical Services","Primary","Private",24,16,1,2,"0061"
"MUSHIN","Ilupeju","Apollo Clinic","Primary","Private",24,16,1,2,"0062"
"MUSHIN","Ilupeju","Mojide Specialist Hospital","Primary","Private",24,16,1,2,"0063"
"MUSHIN","Ilupeju","Rally Hospital","Primary","Private",24,16,1,2,"0064"
"MUSHIN","Ilupeju","Coker PHC","Primary","Public",24,16,1,1,"0065"
"MUSHIN","Ilupeju","Major Medical Clinic","Primary","Private",24,16,1,2,"0066"
"MUSHIN","Ilupeju","MHS Clinic","Primary","Private",24,16,1,2,"0067"
"MUSHIN","Ilupeju","Oba Nle Aje Hospital","Primary","Private",24,16,1,2,"0068"
"MUSHIN","Ilupeju","Physio Elite Clinic","Primary","Private",24,16,1,2,"0069"
"MUSHIN","Ilupeju","Rosana Clinic","Primary","Private",24,16,1,2,"0070"
"MUSHIN","Ilupeju","De-Balm Hospital","Primary","Private",24,16,1,2,"0071"
"MUSHIN","Ilupeju Industrial","Ufuoma Specialist Hospital Centre","Primary","Private",24,16,1,2,"0072"
"MUSHIN","Ilupeju Industrial","Iyalode Bisoye Tejuoso Hospital","Primary","Private",24,16,1,2,"0073"
"MUSHIN","Ilupeju Industrial","Dabio Clinic","Primary","Private",24,16,1,2,"0074"
"MUSHIN","Ilupeju Industrial","Hillary Specialist Dental Clinic","Primary","Private",24,16,1,2,"0075"
"MUSHIN","Ilupeju Industrial","Altima Med. Care Hospital","Primary","Private",24,16,1,2,"0076"
"MUSHIN","Ilupeju Industrial","First Consultant Dental Clinic","Primary","Private",24,16,1,2,"0077"
"MUSHIN","Ilupeju Industrial","PZ clinic, Ilupeju","Secondary","Private",24,16,2,2,"0078"
"MUSHIN","Ilupeju Industrial","Nestle Nigeria Plc Staff Clinic","Primary","Private",24,16,1,2,"0079"
"MUSHIN","Ilupeju Industrial","Smithkline Beecham Nig Plc Staff Clinic","Primary","Private",24,16,1,2,"0080"
"MUSHIN","Ilupeju Industrial","Ilupeju Ind. MHS clinic","Secondary","Private",24,16,2,2,"0081"
"MUSHIN","Ilupeju Industrial","Boltess Hospital","Primary","Private",24,16,1,2,"0082"
"MUSHIN","Igbehin","Aishat Specialist Hospital","Primary","Private",24,16,1,2,"0083"
"MUSHIN","Igbehin","Odus Maternity Home","Primary","Private",24,16,1,2,"0084"
"MUSHIN","Igbehin","Ajoke Clinic","Primary","Private",24,16,1,2,"0085"
"MUSHIN","Kayode/ Fadeyi","Grand Medical Centre","Primary","Private",24,16,1,2,"0086"
"MUSHIN","Kayode/ Fadeyi","Vital Medical Clinic","Secondary","Private",24,16,2,2,"0087"
"MUSHIN","Kayode/ Fadeyi","Ayodele Maternity Home","Primary","Private",24,16,1,2,"0088"
"MUSHIN","Kayode/ Fadeyi","Salas Clinic & Neuroconsultancy Services","Primary","Private",24,16,1,2,"0089"
"MUSHIN","Kayode/ Fadeyi","St Jude's Parish Church Clinic","Primary","Private",24,16,1,2,"0090"
"MUSHIN","Kayode/ Fadeyi","Ayum Medical Centre","Primary","Private",24,16,1,2,"0091"
"MUSHIN","Mosalasi","A K Oyekan Hospital","Primary","Private",24,16,1,2,"0092"
"MUSHIN","Mosalasi","Dormanlong Engineering Staff Clinic","Primary","Private",24,16,1,2,"0093"
